,id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms,lower_bound_spend,upper_bound_spend,lower_bound_impressions,upper_bound_impressions,electorales,silencio
2143,2810366972544555,2021-03-29,"['👉Marca la 🅚 y escribe el número 1️⃣ ✍ \n\n🧡𝗞𝟭🧡 #RescateJunín2021 |  Ante las medidas fracasadas del Gobierno, que solo se dedica a poner obstáculos  y trabas a nuestros emprendedores. No seamos indiferentes, apoyemos comprando a nuestros productores de Junín, para poder superar juntos esta crisis ocasionada por la pandemia ¡PERÚ ABIERTO, CÓMPRALE A NUESTROS LOCALES! \n\n👉Marca la 🅚 y escribe el número 1️⃣ \n\n🍊#DavidHombreDePalabraK1\n🍊#LaFuerzaDelCambio\n🍊#Fujimori2021 \n🍊#PlanRescate2021\n🍊#KeikoConLaGente']",2021-03-29,2021-04-10,Jefferson Henry Lazo Canto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '25000', 'upper_bound': '29999'}",105203064753110,David Jiménez Heredia,"['facebook', 'instagram']",300,399,25000,29999.0,True,True
2154,267546541575026,2021-03-26,"['👉Marca la 🅚 y escribe el número 1️⃣ ✍\n🔶Volveremos a rescatar el Perú de esta crisis sanitaria y económica. \n🔶El Fujimorismo presente en los momentos más difíciles.\nCon mano dura, haremos del Perú un país más grande, más seguro y más justo. \n#DavidHombreDePalabraK1\n#LaFuerzaDelCambio\n#Fujimori2021 \n#PlanRescate2021\n 🍊#KeikoConLaGente']",2021-03-26,2021-04-10,Jefferson Henry Lazo Canto,PEN,"{'lower_bound': '300', 'upper_bound': '399'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '30000', 'upper_bound': '34999'}",105203064753110,David Jiménez Heredia,"['facebook', 'instagram']",300,399,30000,34999.0,True,True
2325,2179880192146373,2021-04-11,['¡Llegaron las gorritas de Chabelita!\n#ChabelitaCongresista'],2021-04-11,2021-04-13,no disponible,USD,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '5000', 'upper_bound': '5999'}",168264127187880,Isabel Cortez,"['facebook', 'instagram']",0,99,5000,5999.0,True,True
2326,319848846430183,2021-04-10,['Gracias por el aliento y apoyo durante esta campaña. 💚❤🤗\n\n#YoVoyConVero #Cusco #JuntosPorElPeru #VeroLaHace #VeronicaMendoza #cuscoperu #ruthluquealcongreso'],2021-04-10,2021-04-10,Héctor Hernan Abanto Cabanillas,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '15000', 'upper_bound': '19999'}",530184020495803,Ruth Luque Ibarra,"['facebook', 'instagram']",0,99,15000,19999.0,True,True
2327,755713591971175,2021-04-09,"['🇵🇪🤗 Este 11 de abril, para #Presidente marca la JP, para el Congreso, marca JP y escribe el 1 del Edgard Reymundo, y por el #ParlamentoAndino marca JP y escribe el 4 de Anahí Durand. ¡Vota seguro, vota por Vero, Reymundo y Durand!\n.\n.\nJUNTOS POR EL PERÚ 😃💪🏼‼️\nVerónika Presidente!!!\nReymundo al Congreso!!! \n.\n.\n.\n🇵🇪✔️👉🏻 Somos #JuntosporelPerú\n✅✍🏼🗳 Marca la JP y escribe el 1\n😃💡🎉 Reymundo al Congreso\n.\n.\n.\n#elecciones2021 #congreso #peru #reymundoalcongreso #veropresidenta2021❤️💚']",2021-04-09,2021-04-10,ORIGIN ALL PERU SCRL,USD,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '4000', 'upper_bound': '4999'}",100309921854484,Edgard Reymundo,"['facebook', 'instagram']",0,99,4000,4999.0,True,True
2330,761159188095562,2021-04-09,"['Este 11 de abril los trabajadores llegaremos al Congreso para representarnos. Por eso, marcaremos tres veces la JP de Verónika Mendoza y escribiremos el 2 para el Congreso.\n¡Chabelita al Congreso!\n\n#chabelitacongresista #JP2']",2021-04-09,2021-04-12,Sasha Chumpitaz Martinez,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",168264127187880,Isabel Cortez,"['facebook', 'instagram']",300,399,70000,79999.0,True,True
2331,139078471429554,2021-04-09,"['Lima ha sido levantada por nosotros, los trabajadores y trabajadoras, esa es nuestra historia, tradición, y nuestro legado. Por eso, este #11A Lima votará por el derecho a llegar al congreso a representarnos a nosotros mismos. Marcaremos las tres JP de #JuntosPorElPerú y el número 2 de los trabajadores. \n\n#ChabelitaCongresista\n#JP2']",2021-04-09,2021-04-11,Sasha Chumpitaz Martinez,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",168264127187880,Isabel Cortez,"['facebook', 'instagram']",200,299,30000,34999.0,True,True
2332,2878373865770409,2021-04-09,"['""El desarrollo está en nuestras cabezas, en nuestro talento y sobretodo en nuestras decisiones. Es difícil pero se puede, no hay excusa"" Ed Málaga-Trillo #4 💜 🇵🇪']",2021-04-10,2021-04-11,no disponible,USD,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '6000', 'upper_bound': '6999'}",102239948491265,Ed Málaga-Trillo,"['facebook', 'instagram']",0,99,6000,6999.0,True,True
2333,175122374433474,2021-04-09,['#YoVoyConVero #Cusco #JuntosPorElPeru #VeroLaHace #VeronicaMendoza #cuscoperu #ruthluquealcongreso'],2021-04-09,2021-04-10,Héctor Hernan Abanto Cabanillas,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '10000', 'upper_bound': '14999'}",530184020495803,Ruth Luque Ibarra,"['facebook', 'instagram']",0,99,10000,14999.0,True,True
2334,904198070365675,2021-04-09,['Marca JP y escribe el 6 de Sigrid Bazán! #SigridAlCongreso #JP6 💪💚❤️💚'],2021-04-09,2021-04-11,Paul Kevin Puelles Cárdenas,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",283647955155472,Sigrid Bazan,['instagram'],0,99,15000,19999.0,True,True
2335,241060737715621,2021-04-09,['Este 11 de abril seamos parte de un cambio verdadero. \n\n#veronikamendoza #juntosporelperú #cusco #cuscoperu #ruthluquealcongreso'],2021-04-09,2021-04-10,Héctor Hernan Abanto Cabanillas,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '60000', 'upper_bound': '69999'}",530184020495803,Ruth Luque Ibarra,"['facebook', 'instagram']",100,199,60000,69999.0,True,True
2336,894774514633766,2021-04-09,['Este 11 de abril seamos parte del cambio verdadero. Marca la JP para Verónika Presidenta y JP con el 1 para Ruth Luque al congreso. \n\n#YoVoyConVero #Cusco #JuntosPorElPeru #VeroLaHace #VeronicaMendoza'],2021-04-09,2021-04-11,Héctor Hernan Abanto Cabanillas,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '9000', 'upper_bound': '9999'}",530184020495803,Ruth Luque Ibarra,"['facebook', 'instagram']",0,99,9000,9999.0,True,True
2337,162568329073419,2021-04-08,"['SALUD, EDUCACIÓN Y REACTIVACIÓN ECONÓMICA 💚❤️\n\nEste domingo marca JP y escribe el N°1 de Roberto Sánchez, un psicólogo al Congreso.\n\n#JuntosPorElPerú #SaludMental #JP 1️⃣✍🏻']",2021-04-09,2021-04-11,Omar Rubio Santander,PEN,"{'lower_bound': '1500', 'upper_bound': '1999'}",{'lower_bound': '1000001'},"{'lower_bound': '600000', 'upper_bound': '699999'}",808315139283273,Roberto Sánchez,"['facebook', 'instagram']",1500,1999,600000,699999.0,True,True
2338,148314493800132,2021-04-08,"['🟢Este 11 de abril, Verónika Mendoza y yo, Roberto Sánchez, como presidente de Juntos por el Perú, tenemos un compromiso con todos ustedes: priorizar la salud, la educación y la reactivación económica.\n\nSomos un proyecto que antepone a la tolerancia, el respeto, la inclusión y la no discriminación en nuestra sociedad.\n\n¡Te invitamos a leer nuestro plan de gobierno!\n\nKausachun Perú, Jallalla Perú\nJuntos por el Perú\n\n#JuntosPorElPerú #JP 1️⃣✍🏻']",2021-04-09,2021-04-11,Omar Rubio Santander,PEN,"{'lower_bound': '1500', 'upper_bound': '1999'}",{'lower_bound': '1000001'},"{'lower_bound': '600000', 'upper_bound': '699999'}",808315139283273,Roberto Sánchez,"['facebook', 'instagram']",1500,1999,600000,699999.0,True,True
2342,788581385109467,2021-04-08,"['LLEGÓ LA HORA DEL CAMBIO ¡VOTA SIN MIEDO, VOTA POR EL CAMBIO Y LA ESPERANZA!\n\nEste 11 de abril marca la JP de Verónika Mendoza y escribe el N°1 de Roberto Sánchez 💚❤️\n\n#VotaSinMiedo #JuntosPorElPerú #JP 1️⃣✍🏻']",2021-04-08,2021-04-12,Omar Rubio Santander,PEN,"{'lower_bound': '700', 'upper_bound': '799'}",{'lower_bound': '1000001'},"{'lower_bound': '150000', 'upper_bound': '174999'}",808315139283273,Roberto Sánchez,['facebook'],700,799,150000,174999.0,True,True
2343,753231155557068,2021-04-08,"['Este 11 de abril, Verónika Mendoza y yo, Roberto Sánchez, como presidente de Juntos por el Perú, tenemos un compromiso con todos ustedes: priorizar la salud, la educación y la reactivación económica.\n\nSomos un proyecto que antepone la tolerancia, el respeto, la inclusión y la no discriminación en nuestra sociedad.\n\nKausachun Perú, Jallalla Perú\nJuntos por el Perú\n\n#JuntosPorElPerú #JP 1️⃣✍🏻']",2021-04-08,2021-04-12,Omar Rubio Santander,PEN,"{'lower_bound': '700', 'upper_bound': '799'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",808315139283273,Roberto Sánchez,['facebook'],700,799,100000,124999.0,True,True
2344,1090528331442020,2021-04-08,"['Este 11 de abril, @Verónika Mendoza y yo, Roberto Sánchez, como presidente de Juntos por el Perú, tenemos un compromiso con todos ustedes: priorizar la salud, la educación y la reactivación económica.\nSomos un proyecto que antepone a la tolerancia, el respeto, la inclusión y la no discriminación en nuestra sociedad.\n\n¡Te invitamos a leer nuestro plan de gobierno!\n\nKausachun Perú, Jallalla Perú\nJuntos por el Perú\n\n#JuntosPorElPerú #JP 1️⃣✍🏻']",2021-04-08,2021-04-12,Omar Rubio Santander,PEN,"{'lower_bound': '700', 'upper_bound': '799'}",{'lower_bound': '1000001'},"{'lower_bound': '250000', 'upper_bound': '299999'}",808315139283273,Roberto Sánchez,['facebook'],700,799,250000,299999.0,True,True
