,id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms,lower_bound_spend,upper_bound_spend,lower_bound_impressions,upper_bound_impressions,electorales,silencio
878,590799025212116,2021-04-09,['🎉 ¡LA CARAVANA DEL GRAN CAMBIO! 🎉\nMuchas gracias a todas las personas que formaron parte de este multitudinario encuentro. En esta recta final dejamos en claro que la verdadera encuesta está en la calle. ¡Sabemos que juntos llegaremos a la meta! 👏🏼 \n\nTe invitamos a formar parte de esta campaña y a sumarte al GRAN CAMBIO. Con tu ayuda lograremos hacer diferencias reales en nuestra región. 🙌🏼 Este 11 de abril marca la 🅰️ y escribe el 3️⃣. \n\n#TodosConManolo #ManoloElAmigoDelPueblo \n✍🏼 Marca 🅰️3️⃣ y JUNTOS SEAMOS PARTE DEL GRAN CAMBIO 📣'],2021-04-09,2021-04-09,Jordan Robledo Rojas,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '100000', 'upper_bound': '124999'}",114696193780931,Manolo Garcia Correa,['facebook'],200,299,100000,124999.0,True,False
879,315978059956444,2021-04-09,"['📌 Héctor Acuña y Magaly Ruíz trabajarán por un cambio con rumbo. Su experiencia servirá para darle desarrollo e igualdad a nuestra querida región.\nJuntos por el pueblo. Por eso, este 11 de abril marca las dos 🅰️ y escribe el número 1️⃣ y 2️⃣\n#JuntosSomos1 #HéctorAcuñaAlCongreso #MagalyRuíz #GestiónYCompromiso #UnCambioConRumbo #TrujilloPeru #Pacasmayo #Huamachuco #Ascope #Virú #huanchaco']",2021-04-09,2021-04-09,Carolina Asis,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",117498400158090,Héctor Acuña,"['facebook', 'instagram']",100,199,20000,24999.0,True,False
880,453577322380476,2021-04-09,"['‼️ ¿Ya sabes cómo votar correctamente? 🔍 \nEste domingo no solo debes tener en claro tu voto, también debes asegurarte de saber cómo marcar la cédula. ✍🏼\n\nAmigo, recuerda que la mejor opción para EL GRAN CAMBIO es con nosotros. 💪🏼 Luchemos juntos por hacer la diferencia en nuestra región. 🙌🏼\n\n#TodosConManolo #ManoloElAmigoDelPueblo \n✍🏼 Marca 🅰️3️⃣ y JUNTOS SEAMOS PARTE DEL GRAN CAMBIO 📣']",2021-04-09,2021-04-09,Jordan Robledo Rojas,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",114696193780931,Manolo Garcia Correa,['facebook'],200,299,20000,24999.0,True,False
881,295108792126332,2021-04-09,"['Héctor Acuña y Magaly Ruíz trabajarán por un cambio con rumbo. Su experiencia servirá para darle desarrollo e igualdad a nuestra querida región.\nJuntos por el pueblo. Por eso, este 11 de abril marca las dos 🅰️ y escribe el número 1️⃣ y 2️⃣.\n#JuntosSomos1 #HéctorAcuñaAlCongreso #MagalyRuíz #GestiónYCompromiso #UnCambioConRumbo #TrujilloPeru #Pacasmayo #Huamachuco #Ascope #Virú #huanchaco']",2021-04-09,2021-04-10,Guillermo Martin Nieto Polo,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",218929749041281,Magaly Ruiz,['facebook'],200,299,45000,49999.0,True,True
882,453973745846312,2021-04-08,"['Hoy culminé mi campaña agradecida con toda mi región por tanto cariño, por tanto apoyo y por darme su voto de confianza que se reflejará este 11 de abril para trabajar juntos por #UnCambioConRumbo para nuestra región y país.\n\n#MagalyRuíz 🅰️🅿️🅿️2️⃣\n#GestiónYCompromiso\n#UnCambioConRumbo']",2021-04-09,2021-04-10,Guillermo Martin Nieto Polo,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '25000', 'upper_bound': '29999'}",218929749041281,Magaly Ruiz,['facebook'],200,299,25000,29999.0,True,True
883,517134619694375,2021-04-08,"['Héctor Acuña y Magaly Ruíz trabajarán por un cambio con rumbo. Su experiencia servirá para darle desarrollo e igualdad a nuestra querida región.\n\nJuntos por el pueblo. Por eso, este 11 de abril marca las dos 🅰️ y escribe el número 1️⃣ y 2️⃣.\n\n#JuntosSomos1 #HéctorAcuñaAlCongreso #MagalyRuíz #GestiónYCompromiso #UnCambioConRumbo #TrujilloPeru #Pacasmayo #Huamachuco #Ascope #Virú #huanchaco']",2021-04-09,2021-04-09,Guillermo Martin Nieto Polo,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '0', 'upper_bound': '999'}",218929749041281,Magaly Ruiz,['facebook'],0,99,0,999.0,True,False
884,2906672239589836,2021-04-08,['Este 11 de abril vamos con paso firme hacia #UnCambioConRumbo para una mejor región y un mejor país. Marca las dos 🅰️ y escribe el 2️⃣.\n\n¡Cuento contigo!\n\n#MagalyRuíz 🅰️🅿️🅿️2️⃣\n#GestiónYCompromiso\n#UnCambioConRumbo'],2021-04-09,2021-04-10,Guillermo Martin Nieto Polo,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",218929749041281,Magaly Ruiz,['facebook'],200,299,20000,24999.0,True,True
885,790128388607398,2021-04-08,"['Este 11 de abril cuento con tu voto, amigo liberteño. Marcando las dos 🅰️ y escribiendo el 2️⃣ estaremos iniciando el impulso del desarrollo y e igualdad en La Libertad. \n\n#MagalyRuíz 🅰️🅿️🅿️2️⃣\n#GestiónYCompromiso\n#UnCambioConRumbo']",2021-04-09,2021-04-10,Guillermo Martin Nieto Polo,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '20000', 'upper_bound': '24999'}",218929749041281,Magaly Ruiz,['facebook'],200,299,20000,24999.0,True,True
886,195232012181500,2021-04-08,['🔴 Vamos a Fortalecer La Salud Pública.\n\n#JuntosSomos1 #HéctorAcuñaAlCongreso #HonestidadYTrabajo #UnCambioConRumbo #TrujilloPeru #Pacasmayo #Huamachuco #Ascope #Virú #Huanchaco'],2021-04-09,2021-04-10,Carolina Asis,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '7000', 'upper_bound': '7999'}",117498400158090,Héctor Acuña,['facebook'],0,99,7000,7999.0,True,True
887,497153941474876,2021-04-08,"['Héctor Acuña y Magaly Ruíz trabajarán por un cambio con rumbo. Su experiencia servirá para darle desarrollo e igualdad a nuestra querida región.\n\nHéctor y Magaly, juntos por el pueblo. Por eso este 11 de abril marca las dos 🅰️ y escribe el número 1️⃣ y 2️⃣.\n\n#JuntosSomos1 #HéctorAcuñaAlCongreso #MagalyRuíz #GestiónYCompromiso #UnCambioConRumbo #TrujilloPeru #Pacasmayo #Huamachuco #Ascope #Virú #huanchaco']",2021-04-08,2021-04-08,Carolina Asis,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '0', 'upper_bound': '999'}",117498400158090,Héctor Acuña al Congreso,"['facebook', 'instagram']",0,99,0,999.0,True,False
