id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms
3929711813782066,2021-04-05,"['Compatriotas. durante mi gestión me preocupé por dejar una educación de calidad en todo el país, como los COARs que tienen bachillerato internacional y permiten, a los peruanos, estudiar una carrera universitaria en el extranjero. A partir del 28 de julio seguiremos mejorando el sector educativo porque la educación llevará al Perú hacía un #FuturoSeguro.']",2021-04-07,2021-04-08,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '0', 'upper_bound': '99'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '10000', 'upper_bound': '14999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
2752350765075838,2021-04-05,['La educación es la única herramienta que ayudará a los peruanos y peruanas más vulnerables a salir adelante. Mi compromiso es brindarles esas herramientas para que juntos podamos construir un #FuturoSeguro para el Perú 🇵🇪'],2021-04-06,2021-04-09,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '40000', 'upper_bound': '44999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
2321459494664133,2021-04-05,"['Gracias #Tacna. Juntos vamos a recuperar al país para que hayan más Tambos, más Qaliwarma, más Colegios de Alto Rendimiento para nuestros hijos, más proyectos para la región. ¿Es posible? Claro que es posible. #UnFuturoSeguro para el Perú 🇵🇪']",2021-04-06,2021-04-09,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '100001', 'upper_bound': '500000'}","{'lower_bound': '25000', 'upper_bound': '29999'}",47446118027,Ollanta Humala Tasso,['facebook']
466437668038948,2021-04-05,"['Compatriotas, mi compromiso es llevar más desarrollo y progreso a todos los rincones del país. En mi primer gobierno implementé varios programas sociales para los peruanos y peruanas de escasos recursos. Ahora, potenciaré el sector educativo y continuaré con la construcción del gaseoducto sur peruano para llevar gas barato a todos. Juntos por un #FuturoSeguro #Ollantapresidente2021']",2021-04-06,2021-04-09,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}","{'lower_bound': '500001', 'upper_bound': '1000000'}","{'lower_bound': '30000', 'upper_bound': '34999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
271599701277324,2021-04-05,"['Durante mi gobierno no solo implementé el FISE para que aquellas personas de escasos recursos tengan gas barato, sino que también amplié las coberturas de conexión de gas doméstico para que más hogares sean beneficiados. Más de 8 millones de peruanos tienen gas barato y ahora, mi compromiso es masificar las conexiones de gas por todo el país y entrar en la cadena de comercialización. Juntos llevaremos progreso, desarrollo y un #FuturoSeguro para el Perú. ⭕✍🏽']",2021-04-06,2021-04-08,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
3928797180520720,2021-04-05,"['La crisis sanitaria ha evidenciado las dificultades que atraviesa la mujer peruana. Con el Programa Mujer Revalorada brindaremos becas, empleo, atención médica y mucho más para las mujeres del país, a partir del 28 de julio. ⭕️✍️']",2021-04-06,2021-04-08,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']"
285599979635274,2021-04-05,"['En un gobierno de #RenovaciónPopular proponemos la creación de empleo masivo con el fin de llevar a cabo proyectos que puedan brindar beneficios económicos, tengo la visión de un Perú que genere grandes recursos y sea potencia mundial.\n\n#Elecciones2021\n#RafaelLópezAliaga\n#PerúPotenciaMundial']",2021-04-05,2021-04-09,Renzo Cossio,USD,"{'lower_bound': '400', 'upper_bound': '499'}","{'lower_bound': '10001', 'upper_bound': '50000'}","{'lower_bound': '45000', 'upper_bound': '49999'}",102585367941782,Rafael López Aliaga,['facebook']
292750695747504,2021-04-05,"['Estimados amigos, el Perú tiene todo los recursos para llegar a ser #PotenciaMundial. Exportaremos baterías de litio y realizaremos ensamblajes de autos para desarrollar la industria tecnológica.\n\n#Elecciones2021\n#RafaelLópezAliaga\n#PerúPotenciaMundial\n#RenovaciónPopular']",2021-04-05,2021-04-09,Renzo Cossio,USD,"{'lower_bound': '200', 'upper_bound': '299'}","{'lower_bound': '10001', 'upper_bound': '50000'}","{'lower_bound': '25000', 'upper_bound': '29999'}",102585367941782,Rafael López Aliaga,['facebook']
1814782175370063,2021-04-04,['Entrevista en Tv Perú - Rumbo a Palacio'],2021-04-04,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",1511419165829924,Jose Vega,['facebook']
273273131085238,2021-04-04,['Propongo que las Fuerzas Armadas participen en la lucha contra la inseguridad ciudadana en las calles y la pena de muerte para los delincuentes y corruptos. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru\n#IpsosNadieTeCree'],2021-04-05,2021-04-09,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '400', 'upper_bound': '499'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",1511419165829924,Jose Vega,['facebook']
