,id,ad_creation_time,ad_creative_bodies,ad_delivery_start_time,ad_delivery_stop_time,bylines,currency,spend,estimated_audience_size,impressions,page_id,page_name,publisher_platforms,lower_bound_spend,upper_bound_spend,lower_bound_impressions,upper_bound_impressions,electorales,silencio
1137,183062133651556,2021-04-09,"['PeruRail (Rafael López Aliaga) es un monopolio que nadie puede entrar. Nosotros sí romperemos los monopolios. \n\n""Suena gracioso que el señor López Aliaga diga que él va romper el monopolio, cuando el primer rompimiento debería ser con PeruRail, este cuento no se lo come ni él; nosotros sí vamos a actuar y vamos a romper todos los monopolios del país"".\n\n#VegaPresidente\n#AntauroLibertad\n\nAmérica Noticias Latina.pe Agencia de Noticias Andina UCI Diario Expreso Perú21.pe Diario Gestión ATV+ Noticias Juliana Oxenford - Periodista Exitosa Noticias Diario Correo Trome TVPerú Noticias OjoPúblico']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '70000', 'upper_bound': '79999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,70000,79999.0,True,True
1138,879241106307830,2021-04-09,"['PeruRail (Rafael López Aliaga) es un monopolio que nadie puede entrar. Nosotros sí romperemos los monopolios. \n\n""Suena gracioso que el señor López Aliaga diga que él va romper el monopolio, cuando el primer rompimiento debería ser con PeruRail, este cuento no se lo come ni él; nosotros sí vamos a actuar y vamos a romper todos los monopolios del país"".\n\n#VegaPresidente\n#AntauroLibertad\n\nAmérica Noticias Latina.pe Agencia de Noticias Andina UCI Diario Expreso Perú21.pe Diario Gestión ATV+ Noticias Juliana Oxenford - Periodista Exitosa Noticias Diario Correo Trome TVPerú Noticias OjoPúblico']",2021-04-10,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,80000,89999.0,True,True
1139,144202387561199,2021-04-09,['Tiemblan los corruptos y la prensa mermelera.\n#VegaPresidente'],2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",100,199,15000,19999.0,True,True
1140,203924727848975,2021-04-09,"['ES INDIGNANTE que el Tribunal Constitucional con mandato vencido, perdone tremenda deuda a la Telefónica y otra vez traicionan al pueblo; cuando con esa plata se puede comprar camas uci, oxígeno, etc.\nLos partidos políticos como el Partido Morado, Frente Amplio, Somos Perú, cerraron el paso para elegir a los nuevos miembros del TC, ahora ellos también son responsables de la decisión del TC.\n#VegaPresidente\n#RecuperemosLaPatria\n#LaCorrupciónEsTraiciónAlaPatria']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,30000,34999.0,True,True
1141,918250219014159,2021-04-09,"['ES INDIGNANTE que el Tribunal Constitucional con mandato vencido, perdone tremenda deuda a la Telefónica y otra vez traicionan al pueblo; cuando con esa plata se puede comprar camas uci, oxígeno, etc.\nLos partidos políticos como el Partido Morado, Frente Amplio, Somos Perú, cerraron el paso para elegir a los nuevos miembros del TC, ahora ellos también son responsables de la decisión del TC.\n#VegaPresidente\n#RecuperemosLaPatria\n#LaCorrupciónEsTraiciónAlaPatria']",2021-04-10,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,40000,44999.0,True,True
1142,205985884239417,2021-04-09,"['Al año se invierte millones de soles en publicidad estatal para los medios mermeleros. En nuestro gobierno eso se acabará y se invertirá en educación, salud y seguridad. #VegaPresidente']",2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,40000,44999.0,True,True
1143,219144539964453,2021-04-09,"['Al año se invierte millones de soles en publicidad estatal para los medios mermeleros. En nuestro gobierno eso se acabará y se invertirá en educación, salud y seguridad. #VegaPresidente']",2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,35000,39999.0,True,True
1144,880660562715522,2021-04-09,"['Esta Constitución fujimorista ha permitido los famosos contratos ley que generaron impunidad, robo y el saqueo al país.\n#VegaPresidente\n#LaCorrupciónEsTraiciónAlaPatria\n#PenaDeMuerteParaCorruptos']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '4000', 'upper_bound': '4999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,4000,4999.0,True,True
1145,802777580348228,2021-04-09,"['Esta Constitución fujimorista ha permitido los famosos contratos ley que generaron impunidad, robo y el saqueo al país.\n#VegaPresidente\n#LaCorrupciónEsTraiciónAlaPatria\n#PenaDeMuerteParaCorruptos']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '7000', 'upper_bound': '7999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,7000,7999.0,True,True
1146,2986389688351134,2021-04-09,['Pena de muerte para violadores de menores y asesinos. #VegaPresidente'],2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,60000,69999.0,True,True
1147,732811314054939,2021-04-09,['Pena de muerte para violadores de menores y asesinos. #VegaPresidente'],2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,60000,69999.0,True,True
1148,290347719377549,2021-04-09,"['Pena de muerte para los presidelincuentes, ministros, gobernadores regionales, alcaldes y altos funcionarios que hayan cometido delitos de Corrupción, es la única solución para acabar con el cáncer de la corrupción.\n#VegaPresidente\n#AntauroLibertad\n#PenaDeMuerteParaCorruptos\n#UnionPorElPeru']",2021-04-10,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '4000', 'upper_bound': '4999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,4000,4999.0,True,True
1149,310621833814547,2021-04-09,"['Esto se tiene que acabar. ¡Ley Antimonopolio! \nLos Medios de Comunicación Monopolizados, son medios de desinformacion y medios de ocultacion, manipulando la información segun sus intereses. ¡BASTA DE LOS MONOPOLIOS!\n#BastaDeMediosDeDesinformacion #BastaMediosDeOcultacion']",2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,50000,59999.0,True,True
1150,271728761256608,2021-04-09,"['¡BASTA DEL AUMENTO DEL COMBUSTIBLE!\nEs indignante que los precios del petróleo, gasolina, gas sigan subiendo y el presidente Sagasti no haga nada. Llegó la hora de regular los precios de los combustibles. #VegaPresidente']",2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,35000,39999.0,True,True
1151,358676938819608,2021-04-09,['Entrevista en RPP desde Amazonas'],2021-04-10,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '5000', 'upper_bound': '5999'}",1511419165829924,Jose Vega,['facebook'],0,99,5000,5999.0,True,True
1152,789703668612035,2021-04-09,"['En nuestro gobierno, el propietario del suelo también será dueño del subsuelo y así ser partícipe del disfrute de la explotación. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-09,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",100,199,15000,19999.0,True,True
1153,296780938624292,2021-04-09,"['Basta de la explotación de nuestros recursos naturales, mientras nuestros pueblos contaminados y encima cada vez más pobres. En nuestro gobierno, el propietario del suelo también será dueño del subsuelo y así ser partícipe del disfrute de la explotación. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-10,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '4000', 'upper_bound': '4999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,4000,4999.0,True,True
1154,146810277373505,2021-04-09,"['Basta de la explotación de nuestros recursos naturales, mientras nuestros pueblos contaminados y encima cada vez más pobres. En nuestro gobierno, el propietario del suelo también será dueño del subsuelo y así ser partícipe del disfrute de la explotación. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,45000,49999.0,True,True
1155,1087072141780333,2021-04-09,"['Prometimos la “Devolución del dinero de los aportantes de la ONP” y CUMPLIMOS con su aprobación, en mi gobierno le daremos cumplimiento a esta ley. \nSin miedo a los grupos de poder, ¡PRIMERO EL PUEBLO!\n\n#VegaPrometeyCumple\n#VegaPresidente\n#VegaNoArruga']",2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,35000,39999.0,True,True
1156,462094704994903,2021-04-09,no disponible,2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,50000,59999.0,True,True
1157,1143462016081587,2021-04-09,no disponible,2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,40000,44999.0,True,True
1158,149572730325474,2021-04-09,no disponible,2021-04-09,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,15000,19999.0,True,True
1159,140950844636222,2021-04-09,"['Millones de patriotas ya despertamos, es hora de demostrarles a los grupos de poder que ya no votaremos por los candidatos del sistema, promovidos por ODEBRECHT, José Graña, el grupo monopolico El Comercio, Bancos, CONFIEP y prensa mermelera, que pretenden mantener este sistema neoliberal en contra del pueblo. ¡HASTA AQUÍ LLEGARON! LA OLA PATRIÓTICA LOS DERROTARA EN SU CANCHA.\n#VegaPresidente']",2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,45000,49999.0,True,True
1160,762756404426466,2021-04-09,"['Millones de patriotas ya despertamos, es hora de demostrarles a los grupos de poder que ya no votaremos por los candidatos del sistema, promovidos por ODEBRECHT, José Graña, el grupo monopolico El Comercio, Bancos, CONFIEP y prensa mermelera, que pretenden mantener este sistema neoliberal en contra del pueblo. ¡HASTA AQUÍ LLEGARON! LA OLA PATRIÓTICA LOS DERROTARA EN SU CANCHA.\n#VegaPresidente']",2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,30000,34999.0,True,True
1161,794111314581799,2021-04-09,no disponible,2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,60000,69999.0,True,True
1162,136374955111312,2021-04-09,no disponible,2021-04-09,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,60000,69999.0,True,True
1163,1968628809970268,2021-04-09,['¡No más impunidad a la corrupción!\n#VegaPresidente'],2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,45000,49999.0,True,True
1164,354121072693504,2021-04-09,['¡No más impunidad a la corrupción!\n#VegaPresidente'],2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,40000,44999.0,True,True
1165,879360049296297,2021-04-09,"['Planteamos retirarnos del Pacto de San José para poder aplicar la pena de muerte para corruptos, Presidelincuentes y altos funcionarios, asesinos y violadores de menores, como se aplica en muchos países como Japón, China, Singapur, EEUU.\n#VegaPresidente']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",200,299,60000,69999.0,True,True
1166,3810237425697042,2021-04-09,"['Planteamos retirarnos del Pacto de San José para poder aplicar la pena de muerte para corruptos, Presidelincuentes y altos funcionarios, asesinos y violadores de menores, como se aplica en muchos países como Japón, China, Singapur, EEUU.\n#VegaPresidente']",2021-04-10,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '6000', 'upper_bound': '6999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,6000,6999.0,True,True
1168,152101510152194,2021-04-09,['Propongo la pena de muerte para acabar con la corrupción en el país. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru'],2021-04-10,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '4000', 'upper_bound': '4999'}",1511419165829924,Jose Vega,"['facebook', 'instagram']",0,99,4000,4999.0,True,True
1171,153793299989177,2021-04-09,no disponible,2021-04-09,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",1511419165829924,Jose Vega,['facebook'],200,299,30000,34999.0,True,True
1172,362346908405921,2021-04-08,['¡Muchas gracias por esta originalidad! 💚🇵🇪'],2021-04-08,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '125000', 'upper_bound': '149999'}",362423643572,Alberto Beingolea,['facebook'],300,399,125000,149999.0,True,True
1173,352861799486102,2021-04-08,"['⚠ No votes por la encuestas, no permitas que otros decidan tu voto. Hazlo por convicción, vota por la mejor propuesta para el Perú, vota por Beingolea.  🇵🇪💪💚\n#MejorBeingolea #BeingoleaPresidente']",2021-04-08,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '25000', 'upper_bound': '29999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",200,299,25000,29999.0,True,True
1174,278779440520656,2021-04-08,"['👉 Vota con convicción, somos la mejor propuesta para el Perú  🇵🇪💪💚 #MejorBeingolea #BeingoleaPresidente']",2021-04-08,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '200', 'upper_bound': '299'}",{'lower_bound': '1000001'},"{'lower_bound': '40000', 'upper_bound': '44999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",200,299,40000,44999.0,True,True
1175,447640356521162,2021-04-08,"['¡GRACIAS PERÚ! 🇵🇪\nGracias por todas las muestras de cariño y apoyo, que son para nosotros, el combustible para seguir caminando el país y así llegar a más peruanos. 💪\nTú ya nos conoces, somos el #PPC y contamos con tu voto este 11 de abril, marcando los tres mapas del Perú. 🤝\n¡Somos la mejor propuesta para el Perú! 🙌 \n\n#MejorBeingolea #BeingoleaPresidente']",2021-04-08,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",362423643572,Alberto Beingolea,['facebook'],300,399,45000,49999.0,True,True
1176,144194504230203,2021-04-08,['Conóceme un poco más. 💪\nSomos la mejor propuesta para el Perú. 🤝🇵🇪\n\n#Beingolea #MejorBeingolea #Elecciones2021'],2021-04-08,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",100,199,35000,39999.0,True,True
1177,834125034118958,2021-04-08,"['Vota a conciencia, vota por la mejor propuesta para el Perú. \n#MejorBeingolea #BeingoleaPresidente 💚💪🇵🇪']",2021-04-08,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",100,199,45000,49999.0,True,True
1178,802828766993220,2021-04-08,"['🇵🇪 Este 11 de abril vota por la mejor propuesta para el Perú, este domingo, vota por el PPC. 💚💪 \n#MejorBeingolea #BeingoleaPresidente']",2021-04-08,2021-04-11,Partido Popular Cristiano,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '50000', 'upper_bound': '59999'}",362423643572,Alberto Beingolea,"['facebook', 'instagram']",300,399,50000,59999.0,True,True
1179,815812035711704,2021-04-08,"['📢¡RAFAEL SANTOS DESENMASCARA A LA DISCÍPULA DEL CHAVISMO! 🦎\nLo que NADIE se atrevió a decir. Llegó la hora de desenmascarar a los Lagartos.\nRafael Santos te trae LA PURA VERDAD. \nEl próximo domingo no votes por ninguno del “Club de los Lagartos” y caviares.\nEs momento de desmentir a Verónika Mendoza.\nSi quieres SANGRE NUEVA, ahora, la decisión ES TUYA. \n#RafaelSantosEsSangreNueva\n#SangreNueva2021\n#SantosPresidente2021']",2021-04-08,2021-04-10,Miguel Angel Torobeo Tapia,USD,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",232608494179327,Rafael Santos Normand,['facebook'],0,99,35000,39999.0,True,True
1180,497252288096042,2021-04-08,['El país merece salir adelante y superar esta crisis. Nosotros podemos hacerlo. Este 11 de abril marca la ⭕️ de Ollanta y elige #UnFuturoSeguro para el Perú.\n#ollantapresidente2021 #elecciones2021'],2021-04-09,2021-04-11,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '25000', 'upper_bound': '29999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",100,199,25000,29999.0,True,True
1181,590895678535694,2021-04-08,"['Compatriotas, el Perú necesita estabilidad, progreso y desarrollo. Nosotros sabemos cómo recuperar la economía y luchar contra la crisis sanitaria. Por eso, este 11 de abril marca la ⭕. Juntos llevaremos al país hacia un #FuturoSeguro #ollantapresidente2021 #elecciones2021']",2021-04-09,2021-04-11,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '45000', 'upper_bound': '49999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",300,399,45000,49999.0,True,True
1185,186196923169641,2021-04-08,"['Estabilidad y progreso fueron las características de mi gobierno. Hoy, el país merece salir adelante y superar esta crisis. Nosotros podemos hacerlo. Este 11 de abril marca la ⭕️ de Ollanta y del Partido Nacionalista Peruano y elige un #FuturoSeguro para el Perú 🇵🇪\n#Ollantapresidente2021']",2021-04-09,2021-04-10,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",100,199,10000,14999.0,True,True
1186,1117482312099693,2021-04-08,"['Antauro, un verdadero patriota, jamás apoyará al fujimorismo. Los caviares ya no saben que hacer para captar el voto de nuestro compatiotra Antauro, la ola patriótica cada día viene creciendo más. Tiemblan los grupos de poder y la prensa mermelera.\n#VegaPresidente \n#AntauroLibertad \n#UnionPorElPeru \n#IpsosNadieTeCree']",2021-04-08,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '10000', 'upper_bound': '14999'}",1511419165829924,Jose Vega,['facebook'],0,99,10000,14999.0,True,True
1187,3684342548359525,2021-04-08,['LLEGAMOS A PUNO MAS FUERTE QUE NUNCA.'],2021-04-08,2021-04-12,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '60000', 'upper_bound': '69999'}",1511419165829924,Jose Vega,['facebook'],100,199,60000,69999.0,True,True
1188,744424722940617,2021-04-08,['MITIN PATRIOTICO EN PUNO'],2021-04-09,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '0', 'upper_bound': '99'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",1511419165829924,Jose Vega,['facebook'],0,99,30000,34999.0,True,True
1189,796686291265445,2021-04-08,['Mi recorrido a lo largo de todo el Perú. Esta es la verdadera encuesta que los grupos de poder quieren ocultar. La ola patriótica cada día viene con más fuerza. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru\n#IpsosNadieTeCree'],2021-04-08,2021-04-10,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '35000', 'upper_bound': '39999'}",1511419165829924,Jose Vega,['facebook'],100,199,35000,39999.0,True,True
1190,827927677804033,2021-04-08,['Mi recorrido a lo largo de todo el Perú. Esta es la verdadera encuesta que los grupos de poder quieren ocultar. La ola patriótica cada día viene con más fuerza. \n#VegaPresidente\n#AntauroLibertad\n#UnionPorElPeru\n#IpsosNadieTeCree'],2021-04-08,2021-04-11,Angel Vladimir Vega Escudero,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '30000', 'upper_bound': '34999'}",1511419165829924,Jose Vega,['facebook'],100,199,30000,34999.0,True,True
1191,270507108044369,2021-04-08,"['Durante mi gobierno no solo implementé el FISE para que aquellas personas de escasos recursos tengan gas barato, sino que también amplié las coberturas de conexión de gas doméstico para que más hogares sean beneficiados. Más de 8 millones de peruanos tienen gas barato y ahora, mi compromiso es masificar las conexiones de gas por todo el país y entrar en la cadena de comercialización. Juntos llevaremos progreso, desarrollo y un #FuturoSeguro para el Perú. ⭕✍🏽']",2021-04-09,2021-04-11,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '500', 'upper_bound': '599'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",500,599,80000,89999.0,True,True
1192,762559261130118,2021-04-08,"['""Y si lo piensas, somos los de abajo los que lo hacemos todo. Producimos la comida. Construimos las casas, las ropas que vestimos. Los llevamos a todas partes. Trabajamos duro todos los días"".\nPor eso vamos a crear el Bono Perú, una ayuda de S/.800 mensuales, durante un año, para los que más lo necesiten. #OllantaPresidente2021 #FuturoSeguro. Este 11 de abril marca la ⭕️✍️']",2021-04-09,2021-04-11,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '600', 'upper_bound': '699'}",{'lower_bound': '1000001'},"{'lower_bound': '80000', 'upper_bound': '89999'}",47446118027,Ollanta Humala Tasso,"['facebook', 'instagram']",600,699,80000,89999.0,True,True
1193,205485770963741,2021-04-08,"['La pandemia y las medidas del Gobierno han golpeado a la población. Nuestros sistemas de salud y educación, y el empleo, están devastados. Eso debe cambiar. Nosotros sabemos cómo sacar al país adelante y llevarlo hacia un #FuturoSeguro. Este 11 de abril marca la ⭕️✍️']",2021-04-09,2021-04-10,Lady Johanna Bermudez Lopez,PEN,"{'lower_bound': '300', 'upper_bound': '399'}",{'lower_bound': '1000001'},"{'lower_bound': '25000', 'upper_bound': '29999'}",47446118027,Ollanta Humala Tasso,['facebook'],300,399,25000,29999.0,True,True
1199,467950017689289,2021-04-07,['#SALUD\nSomos un equipo y tenemos las mejores propuestas para el Perú. 💪🇵🇪💚\n\n#MejorBeingolea #BeingoleaPresidente #Elecciones2021'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",362423643572,Alberto Beingolea,['facebook'],100,199,15000,19999.0,True,True
1200,783616095889973,2021-04-07,['#EDUCACIÓN\nSomos un equipo y tenemos las mejores propuestas para el Perú. 💪🇵🇪💚\n\n#MejorBeingolea #BeingoleaPresidente #Elecciones2021'],2021-04-07,2021-04-10,Partido Popular Cristiano,PEN,"{'lower_bound': '100', 'upper_bound': '199'}",{'lower_bound': '1000001'},"{'lower_bound': '15000', 'upper_bound': '19999'}",362423643572,Alberto Beingolea,['facebook'],100,199,15000,19999.0,True,True
